tweet_id,author_id,inbound,text,clean
8472,VirginTrains,False,"@117489 Really sorry again, we'll be sure to pass your comments on in regards to this ^HP","<user> really sorry again, we'll be sure to pass your comments on in regards to this ^hp"
8474,VirginTrains,False,"@117489 I'm afraid we wouldn't be able to offer a refund for this, apologies ^HP","<user> i'm afraid we wouldn't be able to offer a refund for this, apologies ^hp"
8477,VirginTrains,False,@117489 This can be escalated further with Customer Relations via the online complaints link - https://t.co/JiaU3S0Scz ^MM,<user> this can be escalated further with customer relations via the online complaints link - <url> ^mm
8478,VirginTrains,False,@117489 Really sorry to hear this. Please do report this to the onboard team and they should be able to assist you further ^HP,<user> really sorry to hear this. please do report this to the onboard team and they should be able to assist you further ^hp
12753,VirginTrains,False,@118575 Any vacancies will be advertised on our careers page at https://t.co/EpxK8LFZ2D ^SB,<user> any vacancies will be advertised on our careers page at <url> ^sb
19281,VirginTrains,False,@120286 The First Class lounge is open Monday To Friday : 06:30 - 21:00. ^SB,<user> the first class lounge is open monday to friday : 06:30 - 21:00. ^sb
19284,VirginTrains,False,@120286 2/2 system and door locks which is currently awaiting for a fix so I'm afraid it won't be open today. Sorry Danny. ^SB,<user> 2/2 system and door locks which is currently awaiting for a fix so i'm afraid it won't be open today. sorry danny. ^sb
19287,VirginTrains,False,@120286 There are not staff available to do this as the platform staff are needed for safety related duties. ^SB,<user> there are not staff available to do this as the platform staff are needed for safety related duties. ^sb
19285,VirginTrains,False,@120286 I've just spoken with Coventry who have advised that it's currently closed  due to a fault with the intercom 1/2,<user> i've just spoken with coventry who have advised that it's currently closed due to a fault with the intercom 1/2
19291,VirginTrains,False,@120286 Its the standard opening times as we havent been advised of a closure Danny so provided this until you mentioned you had issues,<user> its the standard opening times as we havent been advised of a closure danny so provided this until you mentioned you had issues
19293,VirginTrains,False,@116610 @115830 Is there something we can assist you with Cheryl? ^SB,<user> <user> is there something we can assist you with cheryl? ^sb
19296,VirginTrains,False,@116610 @115830 I'm sure they'll do their best to respond to any queries you have as quick as they can ^SB,<user> <user> i'm sure they'll do their best to respond to any queries you have as quick as they can ^sb
19297,VirginTrains,False,@120287 You can send in a request using the following link for consideration. https://t.co/1DZesS27Xa ^SB,<user> you can send in a request using the following link for consideration. <url> ^sb
20131,VirginTrains,False,@120427 There should be staff in both trains so the shop should be open in your part too. Is this not the case? ^SB,<user> there should be staff in both trains so the shop should be open in your part too. is this not the case? ^sb
20134,VirginTrains,False,@120427 Which service is this on Bekki and I'll check the details for you. ^SB,<user> which service is this on bekki and i'll check the details for you. ^sb
20860,VirginTrains,False,"@120575 Hi Morag, sorry to hear that, however you will need to speak with our colleagues at @120576 ^PA","<user> hi morag, sorry to hear that, however you will need to speak with our colleagues at <user> ^pa"
20864,VirginTrains,False,@120577 Fantastic picture 😀 ^PA,<user> fantastic picture <emoji> ^pa
20867,VirginTrains,False,@120578 Yes it can as far as I'm aware. ^PA,<user> yes it can as far as i'm aware. ^pa
20871,VirginTrains,False,"@120579 Sorry to hear that, try reloading it with https://t.co/1JEOSVPtGN ^PA","<user> sorry to hear that, try reloading it with <url> ^pa"
20874,VirginTrains,False,"@120579 Ok, no worries, sorry for the issues you have. ^PA","<user> ok, no worries, sorry for the issues you have. ^pa"
20876,VirginTrains,False,"@120579 Oh no, what issues are you having with the WiFi? ^PA","<user> oh no, what issues are you having with the wifi? ^pa"
20870,VirginTrains,False,"@120578 If you go to the station, they can assist with this. ^PA","<user> if you go to the station, they can assist with this. ^pa"
21181,VirginTrains,False,@120646 It should now be coach C. ^PA,<user> it should now be coach c. ^pa
21184,VirginTrains,False,"@120646 It is yes, they are slowly being changed over the next month or so. ^PA","<user> it is yes, they are slowly being changed over the next month or so. ^pa"
21185,VirginTrains,False,"Unreservable coaches with the new timetable are as follows: 
9 car Pendolino - Coach E
11 car Pendolino - Coaches U &amp; F",unreservable coaches with the new timetable are as follows: 9 car pendolino - coach e 11 car pendolino - coaches u & f
21186,VirginTrains,False,"@120647 You can do it, I have faith in you 😀 . ^PA","<user> you can do it, i have faith in you <emoji> . ^pa"
21189,VirginTrains,False,@120647 🤣 ^PA,<user> <emoji> ^pa
21190,VirginTrains,False,"@120648 Ok, sorry there wasn't any help, they should have been able to contact the staff for you. ^PA","<user> ok, sorry there wasn't any help, they should have been able to contact the staff for you. ^pa"
21197,VirginTrains,False,@120648 If it was an emergency then our control team will have been informed and things will be in place for this. ^PA,<user> if it was an emergency then our control team will have been informed and things will be in place for this. ^pa
21201,VirginTrains,False,@120648 2/2 if it is found it will be handed in then you will need to log it. ^PA,<user> 2/2 if it is found it will be handed in then you will need to log it. ^pa
21202,VirginTrains,False,"@120648 1/2 I appreciate the frustration, however when it comes to lost property,","<user> 1/2 i appreciate the frustration, however when it comes to lost property,"
21205,VirginTrains,False,"@120648 I don't know for sure if they should have called or if they do that, but it sounds like something they should be able to do ^PA","<user> i don't know for sure if they should have called or if they do that, but it sounds like something they should be able to do ^pa"
21209,VirginTrains,False,@120648 You can contact them via https://t.co/dNhDAh81ff or write in via https://t.co/H0v2AYiHzk ^PA,<user> you can contact them via <url> or write in via <url> ^pa
21210,VirginTrains,False,"@120648 I see sorry to hear that, where was this? ^PA","<user> i see sorry to hear that, where was this? ^pa"
21212,VirginTrains,False,"@120648 Hi Becky, what's happened exactly? ^PA","<user> hi becky, what's happened exactly? ^pa"
21218,VirginTrains,False,@120649 On the day so it is ready for showing when you get to the barriers. ^PA,<user> on the day so it is ready for showing when you get to the barriers. ^pa
21221,VirginTrains,False,@120649 Oh no sorry about that. ^PA,<user> oh no sorry about that. ^pa
21222,VirginTrains,False,@120650 Great picture. ^PA,<user> great picture. ^pa
21224,VirginTrains,False,"@120651 It'll be the difference in price between the two tickets, staff onboard can assist. ^PA","<user> it'll be the difference in price between the two tickets, staff onboard can assist. ^pa"
21648,VirginTrains,False,@120719 This has been reported so hopefully there will be a fix soon. ^PA,<user> this has been reported so hopefully there will be a fix soon. ^pa
21650,VirginTrains,False,"@120719 Hi Andrea, which station is this? ^PA","<user> hi andrea, which station is this? ^pa"
21652,VirginTrains,False,"@120720 Ah, it sounds like you need to speak to our friends at @120576 ^PA","<user> ah, it sounds like you need to speak to our friends at <user> ^pa"
21661,VirginTrains,False,"@120720 Hi Matt, which service are you on? ^PA","<user> hi matt, which service are you on? ^pa"
21663,VirginTrains,False,"@120722 Hi Ian, could you please DM us with more details. ^PA https://t.co/hhfk9c3ylv","<user> hi ian, could you please dm us with more details. ^pa <url>"
21668,VirginTrains,False,"@120723 Hi Scott, this has been reported we hope it'll be fixed soon. ^PA","<user> hi scott, this has been reported we hope it'll be fixed soon. ^pa"
21671,VirginTrains,False,"@120724 I like it Charlotte, what's the time in Mumbai? 😀 ^PA","<user> i like it charlotte, what's the time in mumbai? <emoji> ^pa"
21675,VirginTrains,False,"@120724 Well there you go, it was just a little test not many people will have that time on the phone. ^PA","<user> well there you go, it was just a little test not many people will have that time on the phone. ^pa"
21676,VirginTrains,False,"Morning tweeters, after yesterdays shock #GBBOFinal winner 😉, ^PA and ^BT are here this morning awaiting your #WednesdayWisdom https://t.co/zrpJ0nvFMF","morning tweeters, after yesterdays shock hashtag gbbofinal winner <emoji> , ^pa and ^bt are here this morning awaiting your hashtag wednesdaywisdom <url>"
22672,VirginTrains,False,"@120956 Oh no, try reloading it with https://t.co/1JEOSVPtGN ^PA","<user> oh no, try reloading it with <url> ^pa"
22675,VirginTrains,False,@120956 Staff may be able to reset the router if you speak to them. ^PA,<user> staff may be able to reset the router if you speak to them. ^pa
22676,VirginTrains,False,@120957 This is one for @120576 to help with. ^PA,<user> this is one for <user> to help with. ^pa
22681,VirginTrains,False,"@120958 Hi Nicola, it can take up to 28 days to receive a full response from our Customer Resolution team ^LC","<user> hi nicola, it can take up to 28 days to receive a full response from our customer resolution team ^lc"
22684,VirginTrains,False,@120958 Can you DM us your reference number please and we can look into this for you? ^BT,<user> can you dm us your reference number please and we can look into this for you? ^bt
22687,VirginTrains,False,@120959 This was delayed due to a fault on this train ^LC,<user> this was delayed due to a fault on this train ^lc
22689,VirginTrains,False,@120959 This was due to a fault with a level crossing resulting in minor delays. ^PA,<user> this was due to a fault with a level crossing resulting in minor delays. ^pa
22691,VirginTrains,False,@120959 What time was this service booked to depart Manchester? ^CB,<user> what time was this service booked to depart manchester? ^cb
22693,VirginTrains,False,@120959 Which service are you on this evening? ^CB,<user> which service are you on this evening? ^cb
23311,VirginTrains,False,@116421 Hey Becky. ^BT,<user> hey becky. ^bt
23313,VirginTrains,False,@121081 How do you mean Nick? ^PA,<user> how do you mean nick? ^pa
23316,VirginTrains,False,"@121081 We'll pass your comments on regarding your experience, Nick ^MM","<user> we'll pass your comments on regarding your experience, nick ^mm"
23322,VirginTrains,False,@121083 They can't be stopped because messages are there to provide information to people I'm afraid. ^PA,<user> they can't be stopped because messages are there to provide information to people i'm afraid. ^pa
24140,VirginTrains,False,@121207 I'll pass on your feedback. ^PA,<user> i'll pass on your feedback. ^pa
24143,VirginTrains,False,"@121207 Sorry for that, it was due to a track issue at Tamworth. ^PA","<user> sorry for that, it was due to a track issue at tamworth. ^pa"
24146,VirginTrains,False,@121207 Nope. ^PA,<user> nope. ^pa
24147,VirginTrains,False,@120648 I will pass on this feedback. ^PA,<user> i will pass on this feedback. ^pa
24149,VirginTrains,False,@120648 You need to leave a message and if it is found then they contact you. ^PA,<user> you need to leave a message and if it is found then they contact you. ^pa
24155,VirginTrains,False,"@121208 @nationalrailenq Hi Donald, what issues are you having? ^PA","<user> <user> hi donald, what issues are you having? ^pa"
24670,VirginTrains,False,@121328 Had you reserved a seat with one? ^PA,<user> had you reserved a seat with one? ^pa
24673,VirginTrains,False,"@121328 We can't always guarantee the preferences you request, we'd suggest using the seat picker in future. ^PA","<user> we can't always guarantee the preferences you request, we'd suggest using the seat picker in future. ^pa"
24675,VirginTrains,False,@121328 Sorry for that. ^PA,<user> sorry for that. ^pa
24676,VirginTrains,False,@121329 Great to hear Bill 😀 ^PA,<user> great to hear bill <emoji> ^pa
25138,VirginTrains,False,@121426 @120576 It's all part of the job Robert. ^PA,<user> <user> it's all part of the job robert. ^pa
25141,VirginTrains,False,@121427 You'll need to speak to @121428 regarding this. ^PA,<user> you'll need to speak to <user> regarding this. ^pa
27039,VirginTrains,False,"@121923 Hi Sophie, our friends at @120576 will be able to assist you. ^PA","<user> hi sophie, our friends at <user> will be able to assist you. ^pa"
27042,VirginTrains,False,@13211 Yes you can 😀 ^PA,<user> yes you can <emoji> ^pa
27045,VirginTrains,False,"@121924 Oh no, have you reported this to staff onboard? ^PA","<user> oh no, have you reported this to staff onboard? ^pa"
27048,VirginTrains,False,@121924 I'll get this reported. ^PA,<user> i'll get this reported. ^pa
27050,VirginTrains,False,"@121925 Hi John, what issues are you having? ^PA","<user> hi john, what issues are you having? ^pa"
27053,VirginTrains,False,"@121925 ry to hear that, try reloading it with https://t.co/1JEOSVPtGN ^PA","<user> ry to hear that, try reloading it with <url> ^pa"
27557,VirginTrains,False,@122030 Did you contact anyone when you realised the reservation hadn't gone through? As you say it can be busier on the first Off Peak ^PA,<user> did you contact anyone when you realised the reservation hadn't gone through? as you say it can be busier on the first off peak ^pa
27560,VirginTrains,False,@122030 If you wish to take it further you can do via https://t.co/rgt9t9Txok ^PA,<user> if you wish to take it further you can do via <url> ^pa
27561,VirginTrains,False,@122031 Have you tried LiveChat on https://t.co/cOc2wxt1PQ ^PA,<user> have you tried livechat on <url> ^pa
27564,VirginTrains,False,"@122031 You can call 03331031031 Option 1, 4 and 3. ^PA","<user> you can call 03331031031 option 1, 4 and 3. ^pa"
27566,VirginTrains,False,@122031 They will call you back Jack if you have left a message. ^PA,<user> they will call you back jack if you have left a message. ^pa
27568,VirginTrains,False,"@122031 Sorry to hear that Jack, you will need to contact LiveChat on https://t.co/XLGpHSII3m ^PA","<user> sorry to hear that jack, you will need to contact livechat on <url> ^pa"
27570,VirginTrains,False,@122031 Please DM us and we can discuss your issues. ^PA,<user> please dm us and we can discuss your issues. ^pa
27571,VirginTrains,False,"@122032 Sorry to hear that Sarah, have you spoken with any staff onboard? ^PA","<user> sorry to hear that sarah, have you spoken with any staff onboard? ^pa"
27575,VirginTrains,False,@122032 Please accept our apologies Sarah. But it would be the train manager who would be best to speak to regarding this. ^BT,<user> please accept our apologies sarah. but it would be the train manager who would be best to speak to regarding this. ^bt
27577,VirginTrains,False,@122032 I'll pass on your feedback. ^PA,<user> i'll pass on your feedback. ^pa
27578,VirginTrains,False,"@122032 I see, sorry it's so busy for you, had you reserved a seat? ^PA","<user> i see, sorry it's so busy for you, had you reserved a seat? ^pa"
27579,VirginTrains,False,"@122030 Hi sorry, you haven't managed to get a seat, had you reserved one? ^PA","<user> hi sorry, you haven't managed to get a seat, had you reserved one? ^pa"
28105,VirginTrains,False,"@122150 Have you tried disconnecting from the WiFi, reconnecting and typing https://t.co/1JEOSVPtGN into your browser's URL bar? ^BT","<user> have you tried disconnecting from the wifi, reconnecting and typing <url> into your browser's url bar? ^bt"
28108,VirginTrains,False,"@122150 Sorry for that Iain, you can call WiFi Support on 03300881271 ^PA","<user> sorry for that iain, you can call wifi support on 03300881271 ^pa"
28110,VirginTrains,False,@122150 You'll need to refund __email__ ^PA,<user> you'll need to refund __email__ ^pa
28112,VirginTrains,False,"@122150 Sorry to hear this, Iain. Is it connecting you are having issues with? ^LC","<user> sorry to hear this, iain. is it connecting you are having issues with? ^lc"
28116,VirginTrains,False,@122030 Did you reserve a seat? ^BT,<user> did you reserve a seat? ^bt
28119,VirginTrains,False,@122030 You can claim for the lack of seat via https://t.co/xuBe5goe9L ^PA,<user> you can claim for the lack of seat via <url> ^pa
28121,VirginTrains,False,@122030 You can claim for not getting your reservation. ^PA,<user> you can claim for not getting your reservation. ^pa
28122,VirginTrains,False,@122152 We normally have around 8 trains after 18:00 from Euston to Rugby. As with any services late at night they are reduced. ^BT,<user> we normally have around 8 trains after 18:00 from euston to rugby. as with any services late at night they are reduced. ^bt
28125,VirginTrains,False,@122152 Where are you travelling from Ben? ^BT,<user> where are you travelling from ben? ^bt
28126,VirginTrains,False,"@122153 You can contact the lost property team here 03331 031 031 option 1, 3 Robert. We hope you're reunited soon! ^BT","<user> you can contact the lost property team here 03331 031 031 option 1, 3 robert. we hope you're reunited soon! ^bt"
28128,VirginTrains,False,@122154 @122155 Sounds like one for our friends at @120576 ^PA,<user> <user> sounds like one for our friends at <user> ^pa
28565,VirginTrains,False,"@122253 Potentially yes, you can always sit in them and if someone comes along then move back. ^PA","<user> potentially yes, you can always sit in them and if someone comes along then move back. ^pa"
28567,VirginTrains,False,"@122253 OH no Nikki, are there any other seats you can move to? ^PA","<user> oh no nikki, are there any other seats you can move to? ^pa"
28570,VirginTrains,False,"@122253 If you speak with staff, they will be able to assist you. ^PA","<user> if you speak with staff, they will be able to assist you. ^pa"
28571,VirginTrains,False,@122254 Lovely to hear Lizzy. ^PA,<user> lovely to hear lizzy. ^pa
28574,VirginTrains,False,@122254 Cheers thanks. ^PA,<user> cheers thanks. ^pa
28575,VirginTrains,False,@122255 All good thanks. ^PA,<user> all good thanks. ^pa
28577,VirginTrains,False,@122256 Sorry to hear this. Did you make the payment for the Wi-Fi? ^LC,<user> sorry to hear this. did you make the payment for the wi-fi? ^lc
29099,VirginTrains,False,@122406 Did you report this to staff if you were unhappy? ^PA,<user> did you report this to staff if you were unhappy? ^pa
29106,VirginTrains,False,@122408 This is one for our friends at @120576 ^PA,<user> this is one for our friends at <user> ^pa
29111,VirginTrains,False,"@58213 Nope, it means that they can change things to the services offer different options depending on who is travelling. ^PA","<user> nope, it means that they can change things to the services offer different options depending on who is travelling. ^pa"
29114,VirginTrains,False,"@58213 During school holidays when more families travel, we cater more towards them and the children. ^PA","<user> during school holidays when more families travel, we cater more towards them and the children. ^pa"
29116,VirginTrains,False,"@58213 On my hols, day trips? ^PA","<user> on my hols, day trips? ^pa"
29119,VirginTrains,False,@58213 This is so we can see what sort of traveller we have on journeys and if there is any trends we need to know of. ^PA,<user> this is so we can see what sort of traveller we have on journeys and if there is any trends we need to know of. ^pa
29121,VirginTrains,False,@122410 @nationalrailenq Unfortunately there wouldn't be any other options. ^PA,<user> <user> unfortunately there wouldn't be any other options. ^pa
29124,VirginTrains,False,@122410 @nationalrailenq There may be other local car parks around. ^PA,<user> <user> there may be other local car parks around. ^pa
29127,VirginTrains,False,@122410 @nationalrailenq It opens at 06:15 Jen. ^PA,<user> <user> it opens at 06:15 jen. ^pa
29129,VirginTrains,False,@122408 Which service is it? ^PA,<user> which service is it? ^pa
29132,VirginTrains,False,"@122411 You'd need to log it here 03331 031 031 option 1, 3 ^PA","<user> you'd need to log it here 03331 031 031 option 1, 3 ^pa"
29709,VirginTrains,False,"@122531 @122532 I'm afraid that wouldn't be possible sorry, you can find cheap fares here though https://t.co/Jb3pdAm67q ^PA","<user> <user> i'm afraid that wouldn't be possible sorry, you can find cheap fares here though <url> ^pa"
29711,VirginTrains,False,@122533 I'll get this fed back Tom. ^PA,<user> i'll get this fed back tom. ^pa
29713,VirginTrains,False,@122533 What issues are you having Tom? ^PA,<user> what issues are you having tom? ^pa
29715,VirginTrains,False,@122534 I will report this for you David. ^PA,<user> i will report this for you david. ^pa
30181,VirginTrains,False,@122648 @120872 What issues are you having? ^PA,<user> <user> what issues are you having? ^pa
30184,VirginTrains,False,@122648 @120872 I'll get this reported. ^PA,<user> <user> i'll get this reported. ^pa
30186,VirginTrains,False,@122648 If you speak with staff they can reset the router. ^PA,<user> if you speak with staff they can reset the router. ^pa
30188,VirginTrains,False,@122650 Hopefully it will pick up time on route Eddie. ^PA,<user> hopefully it will pick up time on route eddie. ^pa
30191,VirginTrains,False,@122650 Sorry for that Eddie. ^PA,<user> sorry for that eddie. ^pa
30192,VirginTrains,False,"@122650 It should have departed now, but was late due to it being late in to the station. ^PA","<user> it should have departed now, but was late due to it being late in to the station. ^pa"
30195,VirginTrains,False,@122651 You'll need to contact __email__ ^PA,<user> you'll need to contact __email__ ^pa
30198,VirginTrains,False,"@122650 I'm afraid not, you'd need to get the booked service. ^PA","<user> i'm afraid not, you'd need to get the booked service. ^pa"
30200,VirginTrains,False,@122650 I'm afraid so yes. ^PA,<user> i'm afraid so yes. ^pa
30202,VirginTrains,False,@122650 You will need to get the next available one after yours. ^PA,<user> you will need to get the next available one after yours. ^pa
30204,VirginTrains,False,@122650 Not with Advance ticket no I'm afraid. ^PA,<user> not with advance ticket no i'm afraid. ^pa
30206,VirginTrains,False,@122650 It's because they are the cheaper tickets sold to fill quieter services so there are more restrictions. ^PA,<user> it's because they are the cheaper tickets sold to fill quieter services so there are more restrictions. ^pa
30208,VirginTrains,False,@122650 I'm afraid the rule will still apply. ^PA,<user> i'm afraid the rule will still apply. ^pa
30693,VirginTrains,False,@122757 Coaches have been ordered for both Preston and Lancaster. However we do not have a estimated arrival time for these at the moment. ^BT,<user> coaches have been ordered for both preston and lancaster. however we do not have a estimated arrival time for these at the moment. ^bt
30697,VirginTrains,False,"@122757 We will have the option in place for you to travel tomorrow instead, yes Hannah ^MW","<user> we will have the option in place for you to travel tomorrow instead, yes hannah ^mw"
30699,VirginTrains,False,@122757 Teams will be doing this yes ^MW,<user> teams will be doing this yes ^mw
31056,VirginTrains,False,@122843 Good to see 😀 ^PA,<user> good to see <emoji> ^pa
31058,VirginTrains,False,@122844 The firstOff Peak service from Wilmslow it 10:11am Alex. ^PA,<user> the firstoff peak service from wilmslow it 10:11am alex. ^pa
31061,VirginTrains,False,"@122844 I see, I'm sorry for that, however the train manager will have followed the correct procedure. ^PA","<user> i see, i'm sorry for that, however the train manager will have followed the correct procedure. ^pa"
31063,VirginTrains,False,@122844 What exactly happened Alex? ^PA,<user> what exactly happened alex? ^pa
31065,VirginTrains,False,@122845 @122846 Have a great journey. ^PA,<user> <user> have a great journey. ^pa
32120,VirginTrains,False,@123108 We haven't been informed of any I'm afraid. ^PA,<user> we haven't been informed of any i'm afraid. ^pa
32122,VirginTrains,False,@122844 You would need to get on the services that are valid with your ticket though I'm afraid. ^PA,<user> you would need to get on the services that are valid with your ticket though i'm afraid. ^pa
32125,VirginTrains,False,"@123109 Oh no, sorry for that which service is it? ^PA","<user> oh no, sorry for that which service is it? ^pa"
32128,VirginTrains,False,"@123109 Sorry to hear that, hopefully it will be moving again soon. ^PA","<user> sorry to hear that, hopefully it will be moving again soon. ^pa"
32130,VirginTrains,False,@123109 You'd need to speak to staff regarding that. ^PA,<user> you'd need to speak to staff regarding that. ^pa
32132,VirginTrains,False,@123109 I will get this fed back. ^PA,<user> i will get this fed back. ^pa
32133,VirginTrains,False,@123110 We have 56 Pendolinos and 19 Voyagers Pritesh. ^PA,<user> we have 56 pendolinos and 19 voyagers pritesh. ^pa
32606,VirginTrains,False,"@123243 I will do thank you, I hope you are ok too. ^PA","<user> i will do thank you, i hope you are ok too. ^pa"
32609,VirginTrains,False,@123243 Good to hear. ^PA,<user> good to hear. ^pa
32612,VirginTrains,False,@123244 @123241 Great to hear. ^PA,<user> <user> great to hear. ^pa
32615,VirginTrains,False,@123245 It's so very true. ^PA,<user> it's so very true. ^pa
32611,VirginTrains,False,@123243 @2072 Great to hear Kerry. Thank you for letting us know. ^PA,<user> <user> great to hear kerry. thank you for letting us know. ^pa
32618,VirginTrains,False,@123246 What issues are you having exactly? ^PA,<user> what issues are you having exactly? ^pa
32621,VirginTrains,False,"@123246 Which service are you on, Tomas? ^MM","<user> which service are you on, tomas? ^mm"
33616,VirginTrains,False,"@122859 What sort of things have you been looking at doing, Simon? ^LC","<user> what sort of things have you been looking at doing, simon? ^lc"
33619,VirginTrains,False,"@122859 Chester is a lovely place, Manchester too. ^PA","<user> chester is a lovely place, manchester too. ^pa"
34872,VirginTrains,False,@123578 This one that @120576 can help with 😀 ^PA,<user> this one that <user> can help with <emoji> ^pa
34874,VirginTrains,False,@123579 @2139 This will be one for @120576 to help with. ^PA,<user> <user> this will be one for <user> to help with. ^pa
35431,VirginTrains,False,"@123731 Great to hear, Matty ^LC","<user> great to hear, matty ^lc"
35433,VirginTrains,False,@123732 Could you DM us further details? ^LC,<user> could you dm us further details? ^lc
36281,VirginTrains,False,"@123903 If nobody is in the seats, please feel free to move. ^PA","<user> if nobody is in the seats, please feel free to move. ^pa"
36284,VirginTrains,False,"@123903 By all means sit there, just pay the upgrade fee when they check tickets. ^PA","<user> by all means sit there, just pay the upgrade fee when they check tickets. ^pa"
36286,VirginTrains,False,"@123903 Oh no, are you able to move to a different seat? ^PA","<user> oh no, are you able to move to a different seat? ^pa"
36288,VirginTrains,False,@123904 If you send us one we can assist. ^PA https://t.co/hhfk9c3ylv,<user> if you send us one we can assist. ^pa <url>
36290,VirginTrains,False,"@123905 There isn't anything we can do from here, you'd need the railcard for the ticket to be valid. ^PA","<user> there isn't anything we can do from here, you'd need the railcard for the ticket to be valid. ^pa"
36292,VirginTrains,False,@123906 @123907 Have a great journey. ^PA,<user> <user> have a great journey. ^pa
36901,VirginTrains,False,@124064 @2210 Have a great journey. ^PA,<user> <user> have a great journey. ^pa
36904,VirginTrains,False,@124066 We don't have a release date for then I'm afraid. ^PA,<user> we don't have a release date for then i'm afraid. ^pa
36906,VirginTrains,False,@124067 @124068 @124069 @1059 Going to find a pub near the ground 😉 ^PA,<user> <user> <user> <user> going to find a pub near the ground <emoji> ^pa
36909,VirginTrains,False,"@124067 @124068 @124069 @1059 No can do, it's the risk you take I'm afraid. ^PA","<user> <user> <user> <user> no can do, it's the risk you take i'm afraid. ^pa"
36911,VirginTrains,False,@124070 @124067 @124068 @124069 @1059  https://t.co/D6VrgLGkJP,<user> <user> <user> <user> <user> <url>
36914,VirginTrains,False,@124071 Yes it will be. ^PA,<user> yes it will be. ^pa
37870,VirginTrains,False,@124226 Unfortunately we can't do anything from here it has to be done through the number or website only. ^PA,<user> unfortunately we can't do anything from here it has to be done through the number or website only. ^pa
37874,VirginTrains,False,@124226 As advised online you send your payment in by post using the instructions on your notice ^CB,<user> as advised online you send your payment in by post using the instructions on your notice ^cb
37876,VirginTrains,False,"@124227 If you speak with staff, they can adjust it for you. ^PA","<user> if you speak with staff, they can adjust it for you. ^pa"
37878,VirginTrains,False,@124228 I'll get this reported. ^PA,<user> i'll get this reported. ^pa
