row,tweet_id
323,13943
324,13944
325,13946
326,13948
327,13950
328,13952
329,13954
330,14181
331,14211
332,14213
333,14230
334,14305
335,14309
336,14310
337,14312
338,14314
339,14316
340,14318
341,14320
342,14323
343,14325
344,14327
345,14329
346,14331
347,14333
348,14335
349,14836
350,14839
351,14842
352,14860
353,14863
354,14864
355,14866
356,14868
357,14870
358,15307
359,15310
360,15312
361,15314
362,15316
363,15320
364,15322
365,15432
366,15466
367,15468
368,15471
369,15493
370,15500
371,15710
372,15716
373,15718
374,15720
375,15723
376,15724
377,17289
378,17291
379,17304
380,17306
381,17350
382,18832
383,18834
384,18868
385,18870
386,18873
387,18885
388,18887
389,18891
390,20020
391,21133
392,21135
393,21138
394,21154
395,21177
396,22985
397,22987
398,22989
399,22992
400,22993
401,22996
402,22998
403,23076
404,23078
405,23081
406,23083
407,23085
408,23088
409,23090
410,23092
411,23095
412,23098
413,23101
414,23104
415,23105
416,23108
417,23112
418,23114
419,23116
420,23119
421,23121
422,23123
423,23129
424,23131
425,23133
426,23135
427,23138
428,23140
429,23141
430,23163
431,23165
432,23175
433,23177
434,25244
435,25246
436,25249
437,25250
438,25265
439,25268
440,25269
441,25316
442,25319
443,25422
444,25425
445,26669
446,26671
447,26673
448,26676
449,26678
450,26680
451,26682
452,26685
453,26687
454,26690
455,26692
456,26694
457,26697
458,26699
459,26701
460,26703
461,26706
462,26709
463,26710
464,26715
465,26717
466,26719
467,26721
468,27329
469,27439
470,27441
471,27503
472,27505
473,27507
474,27509
475,27512
476,29546
477,29548
478,29550
479,29554
480,29559
481,29562
482,31406
483,31409
484,31411
485,31413
486,31418
487,31421
488,31423
489,31425
490,31428
491,31429
492,31434
493,31437
494,31439
495,31440
496,31443
497,31446
498,31448
499,31451
500,31452
501,31456
502,31457
503,31462
504,31465
505,31467
506,31469
507,31473
508,31475
509,31478
510,31481
511,31483
512,31486
513,31489
514,31492
515,31652
516,31859
517,31861
518,31863
519,31865
520,31867
521,31870
522,31872
523,31874
524,31876
525,31880
526,31882
527,31885
528,31886
529,31888
530,31891
531,31892
532,31894
533,31896
534,31898
535,31900
536,31903
537,31906
538,31907
539,31910
540,31912
541,31914
542,31916
543,31919
544,31922
545,31924
546,31927
547,31928
548,31930
549,31932
550,31934
551,31936
552,31939
553,31942
554,31946
555,31949
556,31950
557,31953
558,31955
559,31957
560,31959
561,31961
562,31963
563,31965
564,32353
565,32356
566,32358
567,32361
568,32362
569,32365
570,32366
571,32368
572,32370
573,32372
574,32373
575,32375
576,32377
577,32380
578,32381
579,32384
580,32385
581,32388
582,32392
583,32394
584,32397
585,32399
586,32402
587,32404
588,32406
589,32409
590,32411
591,32413
592,32415
593,32417
594,32420
595,32423
596,32425
597,32427
598,32429
599,32432
600,32434
601,32437
602,32438
603,32440
604,33314
605,33317
606,33319
607,33322
608,33324
609,33326
610,33327
611,33336
612,33339
613,33342
614,33343
615,33347
616,33350
617,33352
618,33354
619,33356
620,33358
621,33370
622,33373
623,33375
624,33378
625,33380
626,33381
627,33388
628,33387
629,33389
630,33392
631,33393
632,33395
633,33400
634,33404
635,33407
636,33409
637,33410
638,33412
639,33415
640,34463
641,34578
642,34582
643,34584
644,34587
645,34588
646,34590
647,34594
648,34596
649,34599
650,34602
651,34603
652,34605
653,34607
654,34609
655,34613
656,34615
657,34617
658,34619
659,34621
660,34623
661,34625
662,34628
663,34631
664,34632
665,34636
666,34639
667,34642
668,34644
669,34647
670,34648
671,34651
672,34652
673,34654
674,34657
675,34658
676,34660
677,34661
678,34663
679,34665
680,34669
681,34671
682,34674
683,34675
684,34679
685,34682
686,34683
687,34686
688,34688
689,34689
690,34691
691,34693
692,34695
693,34698
694,34699
695,34701
696,34706
697,34709
698,35208
699,35210
700,35212
701,35214
702,35216
703,35219
704,35222
705,35224
706,35229
707,35232
708,35234
709,35236
710,35239
711,35240
712,35242
713,35246
714,35248
715,35252
716,35254
717,35256
718,35258
719,35260
720,35263
721,35264
722,35266
723,35269
724,35270
725,35272
726,35275
727,35277
728,35278
729,35280
730,35282
731,35285
732,35286
733,35290
734,35292
735,35294
736,35296
737,35299
738,35300
739,35305
740,35307
741,35309
742,35313
743,35315
744,35318
745,35319
746,35321
747,35324
748,35325
749,35332
750,35228
751,35334
752,35337
753,35339
754,35341
755,35342
756,35345
757,35346
758,35969
759,35972
760,35974
761,35977
762,36014
763,36017
764,36019
765,36021
766,36024
767,36027
768,36030
769,36033
770,36035
771,36037
772,36038
773,36042
774,36045
775,36047
776,36049
777,36054
778,36062
779,36064
780,36066
781,36068
782,36072
783,36073
784,36075
785,36076
786,36078
787,36081
788,36085
789,36088
790,36090
791,36093
792,36097
793,36104
794,36105
795,36107
796,36112
797,36113
798,36115
799,36118
800,36120
801,36121
802,36124
803,36127
804,36478
805,36611
806,36613
807,36616
808,36618
809,36620
810,36623
811,36624
812,36627
813,36628
814,36630
815,36632
816,36634
817,36638
818,36639
819,36641
820,36642
821,36644
822,36646
823,36649
824,36650
825,36653
826,36656
827,36659
828,36660
829,36662
830,36663
831,36665
832,36667
833,36669
834,36671
835,36673
836,37648
837,37651
838,37653
839,37654
840,37657
841,37661
842,37663
843,37666
844,37667
845,37670
846,37671
847,37674
848,38205
849,38206
850,38208
851,38211
852,38216
853,38219
854,38222
855,38226
856,38229
857,38231
858,38232
859,38238
860,38242
861,38243
862,38245
863,38247
864,38249
865,38252
866,38253
867,38255
868,38257
869,38259
870,38635
871,38638
872,38640
873,38642
874,38644
875,38646
876,38649
877,38650
878,38854
879,38858
880,38859
881,38862
882,38865
883,38867
884,38868
885,38872
886,38874
887,38875
888,38878
889,38881
890,38883
891,38889
892,38892
893,39594
894,39597
895,39600
896,39602
897,39605
898,39609
899,39612
900,39614
901,39616
902,39618
903,39620
904,39622
905,39624
906,39626
907,39629
908,39632
909,39634
910,39637
911,39639
912,39641
913,39643
914,39645
915,39647
916,39649
917,39653
918,39655
919,39657
920,39659
921,39661
922,39669
923,39672
924,39676
925,39678
926,39679
927,39681
928,39684
929,39687
930,39688
931,40433
932,40436
933,40438
934,40440
935,40441
936,40443
937,40447
938,40450
939,40451
940,40454
941,40456
942,40457
943,40459
944,40462
945,40464
946,40466
947,40471
948,40473
949,40475
950,40477
951,40479
952,40483
953,40484
954,40486
955,40491
956,40500
957,40504
958,40515
959,40518
960,40520
961,40521
962,40523
963,40525
964,40529
965,40531
966,40533
967,40535
968,40536
969,40538
970,40540
971,40542
972,40544
973,40546
974,40552
975,40554
976,40557
977,40559
978,41540
979,41542
980,41544
981,41548
982,41551
983,41552
984,41555
985,41557
986,41559
987,41561
988,41563
989,41565
990,41567
991,41571
992,41572
993,41575
994,41576
995,41578
996,41581
997,41583
998,41585
999,41587
1000,41590
1001,41592
1002,41595
1003,41597
1004,41598
1005,41603
1006,41606
1007,41608
1008,41609
1009,41611
1010,41613
1011,41615
1012,41618
1013,41619
1014,41622
1015,41623
1016,41626
1017,41629
1018,41631
1019,41632
1020,41641
1021,41644
1022,41646
1023,41648
1024,41651
1025,41652
1026,41655
1027,41657
1028,41660
1029,41661
1030,41663
1031,41665
1032,41667
1033,41669
1034,41671
1035,41673
1036,41675
1037,41678
1038,41679
1039,41682
1040,41684
1041,41687
1042,41689
1043,41690
1044,41700
1045,41702
1046,41704
1047,41706
1048,41708
1049,41710
1050,41712
1051,42591
1052,42595
1053,42597
1054,42599
1055,42602
1056,42605
1057,42606
1058,42610
1059,42612
1060,42615
1061,42616
1062,42619
1063,42620
1064,42623
1065,42624
1066,42627
1067,42629
1068,42632
1069,42633
1070,42637
1071,42640
1072,42642
1073,42645
1074,42646
1075,42648
1076,42650
1077,42652
1078,42654
1079,42657
1080,43191
1081,43196
1082,43310
1083,43318
1084,43322
1085,43324
1086,43327
1087,43328
1088,43331
1089,43332
1090,43335
1091,43337
1092,43338
1093,43341
1094,43343
1095,43345
1096,43348
1097,43350
1098,43351
1099,43354
1100,43356
1101,43357
1102,43359
1103,43362
1104,43364
1105,43366
1106,43368
1107,43371
1108,43372
1109,43374
1110,43376
1111,43379
1112,43380
1113,44558
1114,44560
1115,44562
1116,44568
1117,44570
1118,44601
1119,44603
1120,44606
1121,44607
1122,44609
1123,44613
1124,44615
1125,44617
1126,44619
1127,44620
1128,44622
1129,44624
1130,44627
1131,44629
1132,45144
1133,45157
1134,45562
1135,45565
1136,45567
1137,45571
1138,45574
1139,45576
1140,45577
1141,45579
1142,45582
1143,45584
1144,45588
1145,45591
1146,45596
1147,45600
1148,45603
1149,45605
1150,46573
1151,46575
1152,46577
1153,46579
1154,46581
1155,46583
1156,46587
1157,46589
1158,46592
1159,46593
1160,46836
1161,47993
1162,47996
1163,47997
1164,47999
1165,48003
1166,48005
1167,48006
1168,48008
1169,48011
1170,48013
1171,48015
1172,48019
1173,48022
1174,48025
1175,48029
1176,48031
1177,48035
1178,48039
1179,48040
1180,48042
1181,48045
1182,49187
1183,49189
1184,49191
1185,49197
1186,49201
1187,50019
1188,50022
1189,50024
1190,50030
1191,50033
1192,50035
1193,50037
1194,50039
1195,50041
1196,50043
1197,50046
1198,50048
1199,50051
1200,50055
1201,50057
1202,50058
1203,50060
1204,50063
1205,50065
1206,50067
1207,50069
1208,50073
1209,50075
1210,50077
1211,50079
1212,50081
1213,50088
1214,50090
1215,50587
1216,50589
1217,50591
1218,50614
1219,50616
1220,50796
1221,50798
1222,50800
1223,50802
1224,50804
1225,50806
1226,50810
1227,50812
1228,50815
1229,50816
1230,50819
1231,50822
1232,50823
1233,50825
1234,50827
1235,50830
1236,50831
1237,50834
1238,50835
1239,50837
1240,50840
1241,50841
1242,50844
1243,50848
1244,50849
1245,50851
1246,50853
1247,50859
1248,50861
1249,50864
1250,50865
1251,50868
1252,50869
1253,50872
1254,50873
1255,50877
1256,50879
1257,51621
1258,51624
1259,51626
1260,51627
1261,51629
1262,51631
1263,51634
1264,51635
1265,51638
1266,51640
1267,51643
1268,51644
1269,51646
1270,51648
1271,51651
1272,51653
1273,51662
1274,51664
1275,51666
1276,51669
1277,51671
1278,51673
1279,51675
1280,51677
1281,51679
1282,51682
1283,51683
1284,51685
1285,51687
1286,51689
1287,51691
1288,51693
1289,51695
1290,51697
1291,51700
1292,51702
1293,51703
1294,51706
1295,51707
1296,51710
1297,51712
1298,52185
1299,52187
1300,52257
1301,52260
1302,52261
1303,52263
1304,52266
1305,52268
1306,52269
1307,52271
1308,52272
1309,52274
1310,52278
1311,52279
1312,52281
1313,52284
1314,52286
1315,52288
1316,52291
1317,52292
1318,52295
1319,52297
1320,52299
1321,52300
1322,52303
1323,52306
1324,52308
1325,52311
1326,52312
1327,52315
1328,52317
1329,52320
1330,52322
1331,52325
1332,52327
1333,52329
1334,52958
1335,52960
1336,52963
1337,52965
1338,52966
1339,52969
1340,52970
1341,52972
1342,52974
1343,52977
1344,52982
1345,52985
1346,52987
1347,52989
1348,52992
1349,52994
1350,52996
1351,52999
1352,53000
1353,53002
1354,53004
1355,53007
1356,53010
1357,53011
1358,53014
1359,53015
1360,53489
1361,53533
1362,53535
1363,53537
1364,53539
1365,53542
1366,53544
1367,53545
1368,53548
1369,53550
1370,53554
1371,53556
1372,53558
1373,53560
1374,53562
1375,53566
1376,53568
1377,53570
1378,53573
1379,53576
1380,53579
1381,53580
1382,53583
1383,53585
1384,53587
1385,53589
1386,53591
1387,53595
1388,53597
1389,53598
1390,53603
1391,53604
1392,53607
1393,53613
1394,53616
1395,53617
1396,53619
1397,54437
1398,54439
1399,54442
1400,54444
1401,54446
1402,54448
1403,54450
1404,54452
1405,54454
1406,54455
1407,54457
1408,54459
1409,54462
1410,54464
1411,54466
1412,54469
1413,54471
1414,54473
1415,54475
1416,54477
1417,54480
1418,54481
1419,54582
1420,55072
1421,55075
1422,55077
1423,55079
1424,55081
1425,55085
1426,55087
1427,55088
1428,55090
1429,55092
1430,55094
1431,55096
1432,55098
1433,55101
1434,55109
1435,55111
1436,55113
1437,55117
1438,55120
1439,55122
1440,55123
1441,55125
1442,55127
1443,55129
1444,55131
1445,55133
1446,55918
1447,55920
1448,55923
1449,55925
1450,55928
1451,55930
1452,55932
1453,55936
1454,55938
1455,55943
1456,55945
1457,55947
1458,55948
1459,55952
1460,55954
1461,55957
1462,55959
1463,55961
1464,55963
1465,55965
1466,55968
1467,55969
1468,55972
1469,55973
1470,56943
1471,56945
1472,56947
1473,56950
1474,56952
1475,56955
1476,56956
1477,56958
1478,56962
1479,56966
1480,56968
1481,56973
1482,56975
1483,56979
1484,56980
1485,56983
1486,56984
1487,56987
1488,56990
1489,56992
1490,56995
1491,56998
1492,56999
1493,57001
1494,57350
1495,57478
1496,57481
1497,57483
1498,57485
1499,57487
1500,57489
1501,57491
1502,57493
1503,57495
1504,57498
1505,57499
1506,57503
1507,57504
1508,57507
1509,57509
1510,57511
1511,57513
1512,57516
1513,57518
1514,57520
1515,58161
1516,58163
1517,58165
1518,58167
1519,58169
1520,58171
1521,58173
1522,58175
1523,58178
1524,58179
1525,58181
1526,58183
1527,58186
1528,58187
1529,58190
1530,58192
1531,58194
1532,58196
1533,58267
1534,58271
1535,58273
1536,58275
1537,58786
1538,58788
1539,58790
1540,58792
1541,58795
1542,58799
1543,58802
1544,58803
1545,58806
1546,58807
1547,58809
1548,58812
1549,58816
1550,58819
1551,58822
1552,58824
1553,58825
1554,58828
1555,58830
1556,58831
1557,58833
1558,58837
1559,58839
1560,58841
1561,58844
1562,58846
1563,58849
1564,58852
1565,58853
1566,58856
1567,58858
1568,59226
1569,59229
1570,59231
1571,59590
1572,59592
1573,59595
1574,59596
1575,59598
1576,59600
1577,59602
1578,59604
1579,59605
1580,59607
1581,59609
1582,60279
1583,60281
1584,60283
1585,60287
1586,60289
1587,60291
1588,60294
1589,60297
1590,60299
1591,60300
1592,60302
1593,60304
1594,60307
1595,60308
1596,60310
1597,60312
1598,60315
1599,60318
1600,60319
1601,60321
1602,60324
1603,60326
1604,60329
1605,60330
1606,60332
1607,60335
1608,61055
1609,61057
1610,61059
1611,61061
1612,61063
1613,61065
1614,61067
1615,61070
1616,61072
1617,61075
1618,61076
1619,61079
1620,61087
1621,61089
1622,61091
1623,61095
1624,61291
1625,61294
1626,61296
1627,61299
1628,61303
1629,61305
1630,61307
1631,61309
1632,61311
1633,61312
1634,61315
1635,61317
1636,61320
1637,61321
1638,61324
1639,61325
1640,61328
1641,61329
1642,61331
1643,61333
1644,61335
1645,61337
1646,61339
1647,61341
1648,61343
1649,61345
1650,61348
1651,61400
1652,61402
1653,61404
1654,61406
1655,61408
1656,62202
1657,62206
1658,62207
1659,62210
1660,62214
1661,62216
1662,62219
1663,62222
1664,62223
1665,62226
1666,62227
1667,62230
1668,62231
1669,62233
1670,62236
1671,62237
1672,62240
1673,62242
1674,62244
1675,62247
1676,62248
1677,62251
1678,62252
1679,62255
1680,62256
1681,62258
1682,62260
1683,62265
1684,62267
1685,62270
1686,62272
1687,62274
1688,62276
1689,62280
1690,62282
1691,62284
1692,62287
1693,62288
1694,62290
1695,62292
1696,63160
1697,63162
1698,63164
1699,63166
1700,63168
1701,63170
1702,63172
1703,63174
1704,63176
1705,63178
1706,63181
1707,63183
1708,63184
1709,63190
1710,63192
1711,63194
1712,63196
1713,63198
1714,63201
1715,63203
1716,63204
1717,63206
1718,63208
1719,63211
1720,63212
1721,63214
1722,63216
1723,63218
1724,63221
1725,63222
1726,63224
1727,63226
1728,63325
1729,63328
1730,63454
1731,63457
1732,63459
1733,63807
1734,64262
1735,65008
1736,65012
1737,65014
1738,65656
1739,65658
1740,65660
1741,65662
1742,66863
1743,66865
1744,67412
1745,67414
1746,67417
1747,71170
1748,71172
1749,71174
1750,71177
1751,72148
1752,72151
1753,72770
1754,72772
1755,72775
1756,73394
1757,73397
1758,73399
1759,74552
1760,74554
1761,75201
1762,75203
1763,75207
1764,75208
1765,79994
1766,79996
1767,79998
1768,80001
1769,80003
1770,80005
1771,81764
1772,81766
1773,81794
1774,81796
1775,81798
1776,81802
1777,81803
1778,81805
1779,81807
1780,81809
1781,81812
1782,81814
1783,81817
1784,81820
1785,81821
1786,81823
1787,81826
1788,81827
1789,81829
1790,81831
1791,81833
1792,81836
1793,81838
1794,81960
1795,81962
1796,81964
1797,81966
1798,81968
1799,81971
1800,81973
1801,81974
1802,81977
1803,81979
1804,81981
1805,81983
1806,81985
1807,81987
1808,81989
1809,81991
1810,81993
1811,81996
1812,81998
1813,82001
1814,82003
1815,82005
1816,82009
1817,82012
1818,82014
1819,82016
1820,82018
1821,82031
1822,82033
1823,82036
1824,82038
1825,82039
1826,82041
1827,82043
1828,82045
1829,82048
1830,82049
1831,82052
1832,82054
1833,82056
1834,82059
1835,82062
1836,84160
1837,84162
1838,84164
1839,84166
1840,84168
1841,84171
1842,84172
1843,84174
1844,84176
1845,84179
1846,84181
1847,84183
1848,84185
1849,84187
1850,84189
1851,84191
1852,84193
1853,84195
1854,84197
1855,84199
1856,84202
1857,84204
1858,84206
1859,84208
1860,84210
1861,84214
1862,84216
1863,84219
1864,84222
1865,84224
1866,84226
1867,84228
1868,84230
1869,84233
1870,84235
1871,84236
1872,84239
1873,84241
1874,84244
1875,84246
1876,84248
1877,84250
1878,84252
1879,84254
1880,84256
1881,84258
1882,84264
1883,84266
1884,84270
1885,84272
1886,84274
1887,84276
1888,84278
1889,84282
1890,84284
1891,84287
1892,84288
1893,84291
1894,84292
1895,84294
1896,86969
1897,86971
1898,86974
1899,86976
1900,86978
1901,86981
1902,86982
1903,86984
1904,86986
1905,86989
1906,86991
1907,86994
1908,86996
1909,86998
1910,87000
1911,87002
1912,87004
1913,87006
1914,87008
1915,87010
1916,87014
1917,87016
1918,87019
1919,87021
1920,87023
1921,87025
1922,87028
1923,87029
1924,87031
1925,87033
1926,87035
1927,87037
1928,87039
1929,87042
1930,87045
1931,87046
1932,87049
1933,87051
1934,87053
1935,87055
1936,87057
1937,87059
1938,87061
1939,87064
1940,87066
1941,87068
1942,87070
1943,87072
1944,87074
1945,87077
1946,87081
1947,87084
1948,87086
1949,87089
1950,87091
1951,87132
1952,87135
1953,87137
1954,87138
1955,87141
1956,87143
1957,87145
1958,87147
1959,87149
1960,87152
1961,87153
1962,87155
1963,87158
1964,87161
1965,87163
1966,87166
1967,87168
1968,87174
1969,87176
1970,87179
1971,87180
1972,87183
1973,87186
1974,87189
1975,87191
1976,87193
1977,87195
1978,87197
1979,87199
1980,87201
1981,87203
1982,87206
1983,87209
1984,87211
1985,87213
1986,87215
1987,89011
1988,90224
1989,90226
1990,90227
1991,90229
1992,90231
1993,90234
1994,90236
1995,90238
1996,90240
1997,90241
1998,90243
1999,90245
2000,90250
2001,90252
2002,90255
2003,90256
2004,90258
2005,90260
2006,90531
2007,90534
2008,90537
2009,90539
2010,90541
2011,90550
2012,90555
2013,90556
2014,90558
2015,90559
2016,90561
2017,90564
2018,90567
2019,90570
2020,90572
2021,90574
2022,90576
2023,90579
2024,90581
2025,90584
2026,90585
2027,90587
2028,90589
2029,90592
2030,90593
2031,90595
2032,90597
2033,90603
2034,90607
2035,90609
2036,90610
2037,90612
2038,90615
2039,90618
2040,90621
2041,90622
2042,90624
2043,90626
2044,90629
2045,90631
2046,90633
2047,90636
2048,90638
2049,90640
2050,90642
2051,90644
2052,90646
2053,90648
2054,90650
2055,90652
2056,90655
2057,90656
2058,90658
2059,90660
2060,90662
2061,90665
2062,90667
2063,90669
2064,90674
2065,90675
2066,90678
2067,90679
2068,90682
2069,90687
2070,90691
2071,90601
2072,90694
2073,90696
2074,90698
2075,90699
2076,90701
2077,90703
2078,90706
2079,90708
2080,90709
2081,90711
2082,90713
2083,90718
2084,90720
2085,90722
2086,90724
2087,90726
2088,90755
2089,90867
2090,90869
2091,90932
2092,90935
2093,90989
2094,91911
2095,91913
2096,92522
2097,92525
2098,92526
2099,92528
2100,92530
2101,92532
2102,92534
2103,92537
2104,92539
2105,92542
2106,92544
2107,92546
2108,92548
2109,92551
2110,92553
2111,92556
2112,92558
2113,92559
2114,92619
2115,92622
2116,92624
2117,92626
2118,92628
2119,92631
2120,92634
2121,92641
2122,92643
2123,92645
2124,92647
2125,92649
2126,92651
2127,92653
2128,92655
2129,92657
2130,92660
2131,92662
2132,92665
2133,92667
2134,92670
2135,92672
2136,92675
2137,92677
2138,92680
2139,92682
2140,92683
2141,92686
2142,92687
2143,92695
2144,92698
2145,92700
2146,92703
2147,92705
2148,92706
2149,92709
2150,92712
2151,92713
2152,92716
2153,92719
2154,92720
2155,92722
2156,92725
2157,92726
2158,92728
2159,92731
2160,92734
2161,92738
2162,92740
2163,92742
2164,92744
2165,92746
2166,92749
2167,92750
2168,92752
2169,92754
2170,92756
2171,92760
2172,92763
2173,92766
2174,92768
2175,92773
2176,92775
2177,92778
2178,92780
2179,92782
2180,92784
2181,92787
2182,92788
2183,92791
2184,92792
2185,92795
2186,92796
2187,92798
2188,92801
2189,92805
2190,92808
2191,92810
2192,92812
2193,92813
2194,92816
2195,92818
2196,92868
2197,92871
2198,93628
2199,93649
2200,93687
2201,94730
2202,94732
2203,94735
2204,94736
2205,94738
2206,94742
2207,94743
2208,94746
2209,94748
2210,94750
2211,94752
2212,94754
2213,94756
2214,94759
2215,94760
2216,94762
2217,94764
2218,94767
2219,94769
2220,94770
2221,94772
2222,94777
2223,94778
2224,94780
2225,94782
2226,94784
2227,94787
2228,94789
2229,94790
2230,94793
2231,94795
2232,94796
2233,94798
2234,94801
2235,94803
2236,94804
2237,94807
2238,94811
2239,94813
2240,94815
2241,94818
2242,94820
2243,94821
2244,94823
2245,94825
2246,94828
2247,94829
2248,94831
2249,94833
2250,94835
2251,94837
2252,94841
2253,94843
2254,94845
2255,94847
2256,94850
2257,94851
2258,94853
2259,94855
2260,94858
2261,94859
2262,94861
2263,94863
2264,94865
2265,94869
2266,94871
2267,94873
2268,94875
2269,94877
2270,94880
2271,94882
2272,94885
2273,94886
2274,94888
2275,94890
2276,94892
2277,94894
2278,94897
2279,94898
2280,94902
2281,94905
2282,94906
2283,94908
2284,94910
2285,94912
2286,94915
2287,94916
2288,95204
2289,95781
2290,95784
2291,95785
2292,95788
2293,95790
2294,95792
2295,95793
2296,96615
2297,96617
2298,96883
2299,96885
2300,96887
2301,96890
2302,96892
2303,96894
2304,96895
2305,96897
2306,96900
2307,96902
2308,96904
2309,96906
2310,96909
2311,96910
2312,96912
2313,96914
2314,96916
2315,96918
2316,96920
2317,96923
2318,96924
2319,96927
2320,96929
2321,96932
2322,96934
2323,96936
2324,96938
2325,96941
2326,96943
2327,96944
2328,96958
2329,96961
2330,96967
2331,96969
2332,96972
2333,96973
2334,96975
2335,96978
2336,96981
2337,96983
2338,96986
2339,96990
2340,96992
2341,96994
2342,96996
2343,96998
2344,97001
2345,97002
2346,97005
2347,97009
2348,97012
2349,97014
2350,97016
2351,97023
2352,97026
2353,97028
2354,97029
2355,97032
2356,97036
2357,97038
2358,97039
2359,97042
2360,97044
2361,97046
2362,97048
2363,97050
2364,97052
2365,97055
2366,97058
2367,97059
2368,97062
2369,97064
2370,97065
2371,97068
2372,97070
2373,97071
2374,97073
2375,97075
2376,97078
2377,97079
2378,97083
2379,97086
2380,97088
2381,97090
2382,97091
2383,97094
2384,97096
2385,97098
2386,97583
2387,97588
2388,97590
2389,98296
2390,98813
2391,98815
2392,98817
2393,98819
2394,98821
2395,98823
2396,98825
2397,98828
2398,98830
2399,98833
2400,98834
2401,98837
2402,98839
2403,98841
2404,98843
2405,98846
2406,98848
2407,98849
2408,98852
2409,98854
2410,98856
2411,98858
2412,98860
2413,98864
2414,98867
2415,98870
2416,98872
2417,98874
2418,98876
2419,98879
2420,98881
2421,98882
2422,98885
2423,98888
2424,98889
2425,98891
2426,100241
2427,100244
2428,100539
2429,101227
2430,101230
2431,101232
2432,101235
2433,101237
2434,101238
2435,101240
2436,101243
2437,101245
2438,101247
2439,101250
2440,101252
2441,101254
2442,101257
2443,101258
2444,101260
2445,101263
2446,101264
2447,101268
2448,101270
2449,101272
2450,101273
2451,101277
2452,101279
2453,101281
2454,101284
2455,101286
2456,101288
2457,101291
2458,101293
2459,101295
2460,101296
2461,101297
2462,101299
2463,101301
2464,101303
2465,102354
2466,102356
2467,102362
2468,103142
2469,103144
2470,103147
2471,103149
2472,103150
2473,103152
2474,103155
2475,103158
2476,103160
2477,103161
2478,103163
2479,103165
2480,103167
2481,103170
2482,103172
2483,103173
2484,103175
2485,103177
2486,103180
2487,103182
2488,103183
2489,103185
2490,103187
2491,103190
2492,103191
2493,103195
2494,103198
2495,103199
2496,103201
2497,103203
2498,103206
2499,103208
2500,103211
2501,103213
